lj_id	lj_item	item	source	language	xsampa	ipa	cognacy	notes
28.1	bitter	bitter	Hirayama1967	Naze	nigjasaN\	niɡjasaɴ	A	/
28.1	bitter	bitter	Hirayama1967	Shuri	ndZasaN\	ndʒasaɴ	A	/
28.1	bitter	bitter	Hirayama1967	Ou	n:dZahaN\	nːdʒahaɴ	A	/
28.1	bitter	bitter	Hirayama1967	Ikema	Ngjakai	ŋɡjakai	A	/
28.1	bitter	bitter	Hirayama1967	Oura	Ngja:N\	ŋɡjaːɴ	A	/
28.1	bitter	bitter	Hirayama1967	Uechi	Ngjamunu	ŋɡjamunu	A	/
28.1	bitter	bitter	Hirayama1967	Tarama	NgaSa:l`	ŋɡaʃaːɭ	A	/
28.1	bitter	bitter	Hirayama1967	Ishigaki	Ngasa:N\	ŋɡasaːɴ	A	/
28.1	bitter	bitter	Hirayama1967	Ohama	NgasaN\	ŋɡasaɴ	A	/
28.1	bitter	bitter	Hirayama1967	Taketomi	NgasaN\	ŋɡasaɴ	A	/
28.1	bitter	bitter	Hirayama1967	Sonai	?igai	ʔiɡai	A	/
28.1	bitter	bitter	Hirayama1967	Kuroshima	nigeheN\	niɡeheɴ	A	/
28.1	bitter	bitter	Hirayama1967	Hateruma	tsahaN\	tsahaɴ	A	n > ∅
28.1	bitter	bitter	Hirayama1967	Yonaguni	/	/	/	/
28.1	bitter	bitter	Hirayama1967	Kagoshima	nige	niɡe	A	/
28.1	bitter	bitter	Hirayama1967	Kyoto	niNai	niŋai	A	/
28.1	bitter	bitter	Hirayama1988	Ishigaki	/	/	/	/
28.1	bitter	bitter	Hirayama1988	Hateruma	/	/	/	/
28.1	bitter	bitter	Hirayama1988	Yonaguni	/	/	/	/
28.1	bitter	bitter	Hirayama1986	Wadomari	ni__dZasaN\	niᵈʒasaɴ	A	/
28.1	bitter	bitter	Hirayama1986	China	nigjasaN\	niɡjasaɴ	A	/
28.1	bitter	bitter	Hirayama1986	Tokunoshima	?INgja:I	ʔɪŋɡjaːɪ	A	metathesis?
28.2	to say	to say	Lee&Hasegawa2011	OldJapanese	iFu	iFu	A	/
28.2	to say	to say	Lee&Hasegawa2011	LateMiddleJapanese	iFu	iFu	A	/
28.2	to say	to say	Hattori1954	OldJapanese	ifu	ifu	A	/
28.2	to say	to say	Hirayama1992	Sapporo	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Rebun	jM:\ / e_rM_"	jɯˑ / e̝ɯ̈	A	/
28.2	to say	to say	Hirayama1992	Aomori	jM_"rM_"	jɯ̈rɯ̈	A	/
28.2	to say	to say	Hirayama1992	Hirosaki	Sa__mbe_rrM_"	ʃaᵐbe̝rɯ̈	B	/
28.2	to say	to say	Hirayama1992	Hachinohe	he_rrM_"	he̝rɯ̈	B	< shaberu ?
28.2	to say	to say	Hirayama1992	Morioka	jM:\	jɯˑ	A	/
28.2	to say	to say	Hirayama1992	Ashiro	Sa__mbe_rrM_"	ʃaᵐbe̝rɯ̈	B	/
28.2	to say	to say	Hirayama1992	Sendai	jM_":	jɯ̈ː	A	/
28.2	to say	to say	Hirayama1992	Akita	jM_"	jɯ̈	A	/
28.2	to say	to say	Hirayama1992	Kawabe	Sa__mbe_rrM_"	ʃaᵐbe̝rɯ̈	B	/
28.2	to say	to say	Hirayama1992	Amarume	s\aberM_"	ɕaberɯ̈	B	/
28.2	to say	to say	Hirayama1992	Koriyama	jM_"M_"	jɯ̈ɯ̈	A	/
28.2	to say	to say	Hirayama1992	Aizutakada	jM_":	jɯ̈ː	A	/
28.2	to say	to say	Hirayama1992	Ibaraki	jM_":	jɯ̈ː	A	/
28.2	to say	to say	Hirayama1992	Utsunomiya	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Takasaki	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Menuma	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Tako	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Sodegaura	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Tokyo	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Okutama	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Hachijo	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Sagamihara	se:M	seːɯ	C	/
28.2	to say	to say	Hirayama1992	Niigata	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Niibo	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Toyama	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Gokayama	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Kanazawa	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Nanao	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Fukui	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Kofu	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Nagano	seM	seɯ	C	/
28.2	to say	to say	Hirayama1992	Akiyama	hO:\	hɔˑ	D	/
28.2	to say	to say	Hirayama1992	Gifu	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Shizuoka	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Nagoya	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Ano	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Santou	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kyoto	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Osaka	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kishiwada	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kakogawa	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Yamato-Koriyama	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Totsukawa	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Arida	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Tottori	jM:	jɯː	A	/
28.2	to say	to say	Hirayama1992	Izumo	i_":	ïː	A	/
28.2	to say	to say	Hirayama1992	Okayama	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Hiroshima	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Yuki	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Tokuji	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Tokushima	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kagawa	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Matsuyama	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Oozu	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kochi	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Fukuoka	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kitagata	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Nagasaki	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Fukue	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kagami	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Notsu	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Miyazaki	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Kagoshima	ju	ju	A	/
28.2	to say	to say	Hirayama1992	Kamikoshiki	ju:	juː	A	/
28.2	to say	to say	Hirayama1992	Naze	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1992	Motobu	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1992	Hirara	a__zi_"	aᶻï	E	/
28.2	to say	to say	Hirayama1992	Ikema	ai	ai	E	/
28.2	to say	to say	Hirayama1992	Nagahama	a__zi_"	aᶻï	E	/
28.2	to say	to say	Hirayama1992	Tarama	__zi_":	ᶻïː	A	/
28.2	to say	to say	Hirayama1992	Hatoma	?a__dzuN\	ʔaᵈzuɴ	E	/
28.2	to say	to say	Hirayama1966	Naze	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1966	Koniya	?jum	ʔjum	A	/
28.2	to say	to say	Hirayama1966	Kametsu	?ju:i	ʔjuːi	A	/
28.2	to say	to say	Hirayama1966	Shitooke	?ijuN\	ʔijuɴ	A	/
28.2	to say	to say	Hirayama1966	Serikaku	?ju:N\	ʔjuːɴ	A	/
28.2	to say	to say	Hirayama1966	Chabana	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1966	Hentona	?i:N\	ʔiːɴ	A	/
28.2	to say	to say	Hirayama1966	Ie	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1966	Ou	?i:N\	ʔiːɴ	A	/
28.2	to say	to say	Hirayama1966	Hirara	ai_"	aï	E	/
28.2	to say	to say	Hirayama1966	Ikema	aZZi:	aʒʒiː	E	/
28.2	to say	to say	Hirayama1966	Ishigaki	aNkuN\	aŋkuɴ	E	/
28.2	to say	to say	Hirayama1966	Hateruma	enuN\	enuɴ	A	check cognacy
28.2	to say	to say	Hirayama1966	Kagoshima	ju:	juː	A	/
28.2	to say	to say	Hirayama1967	Naze	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1967	Shuri	?iN\	ʔiɴ	A	/
28.2	to say	to say	Hirayama1967	Ou	?i:N\	ʔiːɴ	A	/
28.2	to say	to say	Hirayama1967	Ikema	?ai	ʔai	E	/
28.2	to say	to say	Hirayama1967	Oura	?ai_"	ʔaï	E	/
28.2	to say	to say	Hirayama1967	Uechi	?ai_"	ʔaï	E	/
28.2	to say	to say	Hirayama1967	Tarama	?i_":	ʔïː	A	/
28.2	to say	to say	Hirayama1967	Ishigaki	?aNkuN\	ʔaŋkuɴ	E	/
28.2	to say	to say	Hirayama1967	Ohama	?aNguN\	ʔaŋɡuɴ	E	/
28.2	to say	to say	Hirayama1967	Taketomi	?idZuN\	ʔidʒuɴ	A	/
28.2	to say	to say	Hirayama1967	Sonai	juN\	juɴ	A	/
28.2	to say	to say	Hirayama1967	Kuroshima	?idzuN\	ʔidzuɴ	A	/
28.2	to say	to say	Hirayama1967	Hateruma	?enuN\	ʔenuɴ	A	check cognacy
28.2	to say	to say	Hirayama1967	Yonaguni	nduN\	nduɴ	A	/
28.2	to say	to say	Hirayama1967	Kagoshima	ju:	juː	A	/
28.2	to say	to say	Hirayama1967	Kyoto	ju:	juː	A	/
28.2	to say	to say	Hirayama1988	Ishigaki	?aNkuN\	ʔaŋkuɴ	E	/
28.2	to say	to say	Hirayama1988	Hateruma	?enuN\	ʔenuɴ	A	check cognacy
28.2	to say	to say	Hirayama1988	Yonaguni	nduN\	nduɴ	A	/
28.2	to say	to say	Hirayama1986	Wadomari	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1986	China	?juN\	ʔjuɴ	A	/
28.2	to say	to say	Hirayama1986	Tokunoshima	?juN\	ʔjuɴ	A	/
28.3	tooth	tooth	Lee&Hasegawa2011	OldJapanese	ha	ha	A	/
28.3	tooth	tooth	Lee&Hasegawa2011	LateMiddleJapanese	ha	ha	A	/
28.3	tooth	tooth	Hattori1954	OldJapanese	fa	fa	A	/
28.3	tooth	tooth	Hirayama1992	Sapporo	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Rebun	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Aomori	F\a	ꜰa	A	/
28.3	tooth	tooth	Hirayama1992	Hirosaki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Hachinohe	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Morioka	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Ashiro	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Sendai	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Akita	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Kawabe	F\a	ꜰa	A	/
28.3	tooth	tooth	Hirayama1992	Amarume	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Koriyama	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Aizutakada	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Ibaraki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Utsunomiya	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Takasaki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Menuma	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Tako	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Sodegaura	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Tokyo	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Okutama	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Hachijo	nMkaba	nɯkaba	A	/
28.3	tooth	tooth	Hirayama1992	Sagamihara	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Niigata	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Niibo	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Toyama	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Gokayama	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kanazawa	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Nanao	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Fukui	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kofu	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Nagano	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Akiyama	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Gifu	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Shizuoka	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Nagoya	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Ano	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Santou	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kyoto	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Osaka	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kishiwada	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kakogawa	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Yamato-Koriyama	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Totsukawa	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Arida	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Tottori	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Izumo	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Okayama	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Hiroshima	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Yuki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Tokuji	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Tokushima	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kagawa	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Matsuyama	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Oozu	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Kochi	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Fukuoka	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Kitagata	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Nagasaki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Fukue	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Kagami	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Notsu	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Miyazaki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Kagoshima	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Kamikoshiki	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Naze	ha	ha	A	/
28.3	tooth	tooth	Hirayama1992	Motobu	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1992	Hirara	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1992	Ikema	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1992	Nagahama	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1992	Tarama	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1992	Hatoma	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1966	Naze	ha	ha	A	/
28.3	tooth	tooth	Hirayama1966	Koniya	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1966	Kametsu	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1966	Shitooke	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1966	Serikaku	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1966	Chabana	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1966	Hentona	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1966	Ie	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1966	Ou	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1966	Hirara	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1966	Ikema	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1966	Ishigaki	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1966	Hateruma	paN\	paɴ	A	/
28.3	tooth	tooth	Hirayama1966	Kagoshima	ha:\	haˑ	A	/
28.3	tooth	tooth	Hirayama1967	Naze	ha	ha	A	/
28.3	tooth	tooth	Hirayama1967	Shuri	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1967	Ou	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1967	Ikema	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1967	Oura	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Uechi	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Tarama	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Ishigaki	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Ohama	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Taketomi	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Sonai	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Kuroshima	pa:	paː	A	/
28.3	tooth	tooth	Hirayama1967	Hateruma	paN\	paɴ	A	/
28.3	tooth	tooth	Hirayama1967	Yonaguni	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1967	Kagoshima	ha	ha	A	/
28.3	tooth	tooth	Hirayama1967	Kyoto	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1988	Ishigaki	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1988	Hateruma	fu_0tsi_"nupaN\	fu̥tsïnupaɴ	A	/
28.3	tooth	tooth	Hirayama1988	Yonaguni	ha:\	haˑ	A	/
28.3	tooth	tooth	Hirayama1986	Wadomari	ha:	haː	A	/
28.3	tooth	tooth	Hirayama1986	China	F\a:	ꜰaː	A	/
28.3	tooth	tooth	Hirayama1986	Tokunoshima	ha:	haː	A	/
31	hair	hair	Lee&Hasegawa2011	OldJapanese	ke_"	ke_"	/	different concept
31	hair	hair	Lee&Hasegawa2011	LateMiddleJapanese	ke	ke	/	different concept
31	hair	hair	Hattori1954	OldJapanese	(k3)	(kɜ)	/	different concept
31	hair	hair	Hirayama1992	Sapporo	kami	kami	A	/
31	hair	hair	Hirayama1992	Rebun	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Aomori	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Hirosaki	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Hachinohe	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Morioka	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Ashiro	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Sendai	kami_"noge_r	kamïnoɡe̝	A	compound of A and B
31	hair	hair	Hirayama1992	Sendai	kami_"noge_r	kamïnoɡe̝	B	compound of A and B
31	hair	hair	Hirayama1992	Akita	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Kawabe	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Amarume	kami_"	kamï	A	/
31	hair	hair	Hirayama1992	Koriyama	kami_"noke_r	kamïnoke̝	A	compound of A and B
31	hair	hair	Hirayama1992	Koriyama	kami_"noke_r	kamïnoke̝	B	compound of A and B
31	hair	hair	Hirayama1992	Aizutakada	kami	kami	A	/
31	hair	hair	Hirayama1992	Ibaraki	atamanoke_r	atamanoke̝	C	compound of C and B
31	hair	hair	Hirayama1992	Ibaraki	atamanoke_r	atamanoke̝	B	compound of C and B
31	hair	hair	Hirayama1992	Utsunomiya	kami_"noge	kamïnoɡe	A	compound of A and B
31	hair	hair	Hirayama1992	Utsunomiya	kami_"noge	kamïnoɡe	B	compound of A and B
31	hair	hair	Hirayama1992	Takasaki	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Takasaki	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Menuma	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Menuma	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Tako	adamaNke	adamaŋke	C	compound of C and B
31	hair	hair	Hirayama1992	Tako	adamaNke	adamaŋke	B	compound of C and B
31	hair	hair	Hirayama1992	Sodegaura	atamaNke	atamaŋke	C	compound of C and B
31	hair	hair	Hirayama1992	Sodegaura	atamaNke	atamaŋke	B	compound of C and B
31	hair	hair	Hirayama1992	Tokyo	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Tokyo	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Okutama	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Okutama	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Hachijo	tsMbMrinoke	tsɯbɯrinoke	D	compound of D and B
31	hair	hair	Hirayama1992	Hachijo	tsMbMrinoke	tsɯbɯrinoke	B	compound of D and B
31	hair	hair	Hirayama1992	Sagamihara	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Sagamihara	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Niigata	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Niigata	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Niibo	kami	kami	A	/
31	hair	hair	Hirayama1992	Toyama	atamanoke:	atamanokeː	C	compound of C and B
31	hair	hair	Hirayama1992	Toyama	atamanoke:	atamanokeː	B	compound of C and B
31	hair	hair	Hirayama1992	Gokayama	atamanoke:	atamanokeː	C	compound of C and B
31	hair	hair	Hirayama1992	Gokayama	atamanoke:	atamanokeː	B	compound of C and B
31	hair	hair	Hirayama1992	Kanazawa	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Kanazawa	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Nanao	kaminoke	kaminoke	A	compound of A and B
31	hair	hair	Hirayama1992	Nanao	kaminoke	kaminoke	B	compound of A and B
31	hair	hair	Hirayama1992	Fukui	kami	kami	A	/
31	hair	hair	Hirayama1992	Kofu	kami	kami	A	/
31	hair	hair	Hirayama1992	Nagano	atamanoke	atamanoke	C	compound of C and B
31	hair	hair	Hirayama1992	Nagano	atamanoke	atamanoke	B	compound of C and B
31	hair	hair	Hirayama1992	Akiyama	atama__kke	atama__kke	C	compound of C and B
